Date,Open,High,Low,Close,Volume
2020-08-14 00:00:00+05:30,2117.313028005914,2121.3115125930244,2076.4918443604993,2084.906982421875,2270405
2020-08-17 00:00:00+05:30,2104.2950034485652,2110.8040909537085,2081.2807297696645,2095.3681640625,2625630
2020-08-18 00:00:00+05:30,2104.10922825364,2128.471769287298,2090.62611743902,2110.57177734375,3493374
2020-08-19 00:00:00+05:30,2116.708673898365,2124.380097805277,2094.5311939780813,2098.34375,2843005
2020-08-20 00:00:00+05:30,2098.715557246604,2116.894552204742,2082.954313906336,2094.856689453125,2895164
2020-08-21 00:00:00+05:30,2101.5052073414604,2111.7337725099364,2083.884224568645,2090.90478515625,1975294
2020-08-24 00:00:00+05:30,2092.764615409407,2101.4587599698457,2073.609210815817,2090.43994140625,2167966
2020-08-25 00:00:00+05:30,2087.5566215982894,2092.205968194277,2076.909663297254,2085.371337890625,1663419
2020-08-26 00:00:00+05:30,2084.7679239412305,2101.412501215062,2061.009707058087,2095.46142578125,2618149
2020-08-27 00:00:00+05:30,2107.0850381228142,2126.937849832411,2084.5356947095406,2090.71923828125,3579393
2020-08-28 00:00:00+05:30,2109.3155459598893,2120.0555823725995,2078.351078172618,2081.55908203125,2941136
2020-08-31 00:00:00+05:30,2082.9077486432607,2116.568980248799,2071.749314275529,2098.947998046875,6018154
2020-09-01 00:00:00+05:30,2109.874447155488,2118.243274843632,2084.1171006746617,2088.81298828125,3610908
2020-09-02 00:00:00+05:30,2089.417145772163,2109.6418110683553,2084.4422522365494,2106.294189453125,2084137
2020-09-03 00:00:00+05:30,2108.9442155393835,2161.0169122193684,2108.9442155393835,2138.235107421875,4654146
2020-09-04 00:00:00+05:30,2115.453640962461,2161.249725277802,2104.2486652845564,2128.285888671875,5231303
2020-09-07 00:00:00+05:30,2128.471684965279,2179.1495822263573,2123.218012111854,2163.853271484375,4620401
2020-09-08 00:00:00+05:30,2172.1286297875995,2222.8065179264427,2163.8528819816693,2183.51953125,7453998
2020-09-09 00:00:00+05:30,2161.946825033716,2193.5623915073274,2157.2974770228907,2164.410888671875,3866535
2020-09-10 00:00:00+05:30,2171.2453717328262,2183.7986104987335,2161.295813077708,2167.665283203125,2308813
